source,title,price,category,rating,availability,scraped_at
books_toscrape,"Saga, Volume 2 (Saga (Collected Editions) #2)",11.75,Sequential Art,Three,In stock (2 available),2025-09-24T12:54:45.615519
books_toscrape,"Run, Spot, Run: The Ethics of Keeping Pets",20.02,Philosophy,One,In stock (2 available),2025-09-24T12:54:46.425790
books_toscrape,New Moon (Twilight #2),12.86,Young Adult,Four,In stock (2 available),2025-09-24T12:54:47.239835
books_toscrape,Life,31.58,Music,Five,In stock (2 available),2025-09-24T12:54:48.056473
books_toscrape,Kindle Paperwhite User's Guide,34.0,Nonfiction,Three,In stock (2 available),2025-09-24T12:54:48.853386
books_toscrape,H is for Hawk,57.42,Nonfiction,Five,In stock (2 available),2025-09-24T12:54:49.679626
books_toscrape,Girl Online On Tour (Girl Online #2),53.47,Young Adult,One,In stock (2 available),2025-09-24T12:54:50.488325
books_toscrape,"Fruits Basket, Vol. 2 (Fruits Basket #2)",11.64,Sequential Art,Five,In stock (2 available),2025-09-24T12:54:53.457906
books_toscrape,Diary of a Minecraft Zombie Book 1: A Scare of a Dare (An Unofficial Minecraft Book),52.88,Childrens,Four,In stock (2 available),2025-09-24T12:54:54.310503
books_toscrape,"Y: The Last Man, Vol. 1: Unmanned (Y: The Last Man #1)",18.51,Sequential Art,Four,In stock (1 available),2025-09-24T12:54:55.106716
books_toscrape,While You Were Mine,41.32,Historical Fiction,Five,In stock (1 available),2025-09-24T12:54:55.924305
books_toscrape,Where Lightning Strikes (Bleeding Stars #3),39.77,Romance,Three,In stock (1 available),2025-09-24T12:54:56.743991
books_toscrape,When I'm Gone,51.96,Fiction,Three,In stock (1 available),2025-09-24T12:54:57.534722
books_toscrape,Ways of Seeing,39.51,Art,Five,In stock (1 available),2025-09-24T12:54:58.350091
books_toscrape,"Vampire Knight, Vol. 1 (Vampire Knight #1)",15.4,Paranormal,One,In stock (1 available),2025-09-24T12:54:59.167337
books_toscrape,Vampire Girl (Vampire Girl #1),53.82,Fantasy,Two,In stock (1 available),2025-09-24T12:54:59.966659
books_toscrape,Twenty Love Poems and a Song of Despair,30.95,Poetry,Four,In stock (1 available),2025-09-24T12:55:01.551099
books_toscrape,Travels with Charley: In Search of America,57.82,Nonfiction,Five,In stock (1 available),2025-09-24T12:55:02.396909
books_toscrape,Three Wishes (River of Time: California #1),44.18,Science Fiction,Two,In stock (1 available),2025-09-24T12:55:03.406611
books_toscrape,This One Moment (Pushing Limits #1),48.71,Romance,One,In stock (1 available),2025-09-24T12:55:04.291324
books_toscrape,The Zombie Room,19.69,Default,Five,In stock (1 available),2025-09-24T12:55:05.170805
books_toscrape,"The Wicked + The Divine, Vol. 1: The Faust Act (The Wicked + The Divine)",36.52,Sequential Art,Two,In stock (1 available),2025-09-24T12:55:05.990345
books_toscrape,The Tumor,41.56,Nonfiction,Five,In stock (1 available),2025-09-24T12:55:06.811326
books_toscrape,The Story of Hong Gildong,43.19,Classics,Four,In stock (1 available),2025-09-24T12:55:07.614932
books_toscrape,The Silent Wife,12.34,Fiction,Five,In stock (1 available),2025-09-24T12:55:08.442149
books_toscrape,The Silent Twin (Detective Jennifer Knight #3),36.25,Fantasy,Three,In stock (1 available),2025-09-24T12:55:09.264688
books_toscrape,The Selfish Gene,29.45,Science,One,In stock (1 available),2025-09-24T12:55:10.058429
books_toscrape,The Secret Healer,34.56,Historical Fiction,Three,In stock (1 available),2025-09-24T12:55:13.120760
books_toscrape,"The Sandman, Vol. 1: Preludes and Nocturnes (The Sandman (volumes) #1)",54.12,Sequential Art,Three,In stock (1 available),2025-09-24T12:55:13.928001
books_toscrape,The Republic,33.78,Add a comment,Three,In stock (1 available),2025-09-24T12:55:14.743472
books_toscrape,The Odyssey,29.64,Add a comment,Three,In stock (1 available),2025-09-24T12:55:15.545863
books_toscrape,The No. 1 Ladies' Detective Agency (No. 1 Ladies' Detective Agency #1),57.7,Mystery,Four,In stock (1 available),2025-09-24T12:55:16.425436
books_toscrape,The Nicomachean Ethics,36.34,Philosophy,One,In stock (1 available),2025-09-24T12:55:17.303915
books_toscrape,The Name of the Wind (The Kingkiller Chronicle #1),50.59,Default,Three,In stock (1 available),2025-09-24T12:55:18.128399
books_toscrape,The Mirror & the Maze (The Wrath and the Dawn #1.5),29.38,Fantasy,One,In stock (1 available),2025-09-24T12:55:18.946678
books_toscrape,The Little Prince,45.42,Classics,Two,In stock (1 available),2025-09-24T12:55:19.804731
books_toscrape,The Light of the Fireflies,54.43,Add a comment,One,In stock (1 available),2025-09-24T12:55:20.701623
books_toscrape,The Last Girl (The Dominion Trilogy #1),36.26,Science Fiction,Two,In stock (1 available),2025-09-24T12:55:21.497861
books_toscrape,The Iliad,16.16,Add a comment,One,In stock (1 available),2025-09-24T12:55:22.294103
books_toscrape,The Hook Up (Game On #1),36.29,New Adult,Five,In stock (1 available),2025-09-24T12:55:23.105999
books_toscrape,The Haters,27.89,Young Adult,Five,In stock (1 available),2025-09-24T12:55:23.929097
books_toscrape,The Girl You Lost,12.29,Mystery,Five,In stock (1 available),2025-09-24T12:55:24.742615
books_toscrape,The Girl In The Ice (DCI Erika Foster #1),15.85,Mystery,Three,In stock (1 available),2025-09-24T12:55:25.541505
books_toscrape,The End of the Jesus Era (An Investigation #1),14.4,Nonfiction,One,In stock (1 available),2025-09-24T12:55:26.391658
books_toscrape,The Edge of Reason (Bridget Jones #2),19.18,Womens Fiction,Four,In stock (1 available),2025-09-24T12:55:27.201169
books_toscrape,The Complete Maus (Maus #1-2),10.64,Sequential Art,Three,In stock (1 available),2025-09-24T12:55:28.011776
books_toscrape,The Communist Manifesto,14.76,Add a comment,Three,In stock (1 available),2025-09-24T12:55:28.888975
books_toscrape,The Bhagavad Gita,57.49,Religion,Three,In stock (1 available),2025-09-24T12:55:31.958871
books_toscrape,The Bette Davis Club,30.66,Fiction,Three,In stock (1 available),2025-09-24T12:55:32.750294
books_toscrape,The Art of Not Breathing,40.83,Young Adult,Four,In stock (1 available),2025-09-24T12:55:33.564115
books_toscrape,Taking Shots (Assassins #1),18.88,Default,Two,In stock (1 available),2025-09-24T12:55:34.386176
books_toscrape,Starlark,25.83,Historical Fiction,Three,In stock (1 available),2025-09-24T12:55:35.186110
books_toscrape,"Skip Beat!, Vol. 01 (Skip Beat! #1)",42.12,Sequential Art,Three,In stock (1 available),2025-09-24T12:55:35.990547
books_toscrape,Sister Sable (The Mad Queen #1),13.33,Fantasy,Three,In stock (1 available),2025-09-24T12:55:36.793764
books_toscrape,Shatter Me (Shatter Me #1),42.4,Default,One,In stock (1 available),2025-09-24T12:55:37.614294
books_toscrape,Shameless,58.35,New Adult,Three,In stock (1 available),2025-09-24T12:55:38.426813
books_toscrape,Shadow Rites (Jane Yellowrock #10),21.72,Fantasy,Four,In stock (1 available),2025-09-24T12:55:39.239039
books_toscrape,Settling the Score (The Summer Games #1),44.91,Sports and Games,Two,In stock (1 available),2025-09-24T12:55:40.029160
books_toscrape,Sense and Sensibility,37.46,Classics,One,In stock (1 available),2025-09-24T12:55:40.891520
books_toscrape,"Saga, Volume 1 (Saga (Collected Editions) #1)",28.48,Sequential Art,One,In stock (1 available),2025-09-24T12:55:41.701953
books_toscrape,"Rhythm, Chord & Malykhin",28.34,Romance,Two,In stock (1 available),2025-09-24T12:55:42.582576
books_toscrape,"Rat Queens, Vol. 1: Sass & Sorcery (Rat Queens (Collected Editions) #1-5)",46.96,Sequential Art,Five,In stock (1 available),2025-09-24T12:55:43.445031
books_toscrape,Paradise Lost (Paradise #1),24.96,Default,One,In stock (1 available),2025-09-24T12:55:44.336146
books_toscrape,"Paper Girls, Vol. 1 (Paper Girls #1-5)",21.71,Sequential Art,Four,In stock (1 available),2025-09-24T12:55:45.174137
books_toscrape,"Ouran High School Host Club, Vol. 1 (Ouran High School Host Club #1)",29.87,Sequential Art,Three,In stock (1 available),2025-09-24T12:55:45.988299
books_toscrape,Origins (Alphas 0.5),28.99,Fantasy,One,In stock (1 available),2025-09-24T12:55:46.809340
books_toscrape,One Second (Seven #7),52.94,Fantasy,Two,In stock (1 available),2025-09-24T12:55:47.617751
books_toscrape,On the Road (Duluoz Legend),32.36,Default,Three,In stock (1 available),2025-09-24T12:55:50.553719
books_toscrape,Old Records Never Die: One Man's Quest for His Vinyl and His Past,55.66,Music,Two,In stock (1 available),2025-09-24T12:55:53.347650
books_toscrape,Off Sides (Off #1),39.45,New Adult,Five,In stock (1 available),2025-09-24T12:55:54.156266
books_toscrape,Of Mice and Men,47.11,Classics,Two,In stock (1 available),2025-09-24T12:55:54.990646
books_toscrape,Myriad (Prentor #1),58.75,Fantasy,Four,In stock (1 available),2025-09-24T12:55:55.866511
books_toscrape,My Perfect Mistake (Over the Top #1),38.92,Romance,Two,In stock (1 available),2025-09-24T12:55:56.662273
books_toscrape,"Ms. Marvel, Vol. 1: No Normal (Ms. Marvel (2014-2015) #1)",39.39,Sequential Art,Four,In stock (1 available),2025-09-24T12:55:57.486928
books_toscrape,Meditations,25.89,Philosophy,Two,In stock (1 available),2025-09-24T12:55:58.297722
books_toscrape,Matilda,28.34,Childrens,One,In stock (1 available),2025-09-24T12:55:59.098939
books_toscrape,Lost Among the Living,27.7,Historical Fiction,Four,In stock (1 available),2025-09-24T12:55:59.909746
books_toscrape,Lord of the Flies,24.89,Add a comment,Three,In stock (1 available),2025-09-24T12:56:00.706246
books_toscrape,Listen to Me (Fusion #1),58.99,Romance,Three,In stock (1 available),2025-09-24T12:56:01.503520
books_toscrape,Kitchens of the Great Midwest,57.2,Fiction,Five,In stock (1 available),2025-09-24T12:56:02.331454
books_toscrape,Jane Eyre,38.43,Default,Five,In stock (1 available),2025-09-24T12:56:03.144248
books_toscrape,Imperfect Harmony,34.74,Romance,Four,In stock (1 available),2025-09-24T12:56:03.988638
books_toscrape,Icing (Aces Hockey #2),40.44,Sports and Games,Four,In stock (1 available),2025-09-24T12:56:04.794012
books_toscrape,"Hawkeye, Vol. 1: My Life as a Weapon (Hawkeye #1)",45.24,Sequential Art,Three,In stock (1 available),2025-09-24T12:56:05.622852
books_toscrape,Having the Barbarian's Baby (Ice Planet Barbarians #7.5),34.96,Science Fiction,Four,In stock (1 available),2025-09-24T12:56:06.433238
books_toscrape,"Giant Days, Vol. 1 (Giant Days #1-4)",56.76,Sequential Art,Four,In stock (1 available),2025-09-24T12:56:07.227979
books_toscrape,"Fruits Basket, Vol. 1 (Fruits Basket #1)",40.28,Sequential Art,Five,In stock (1 available),2025-09-24T12:56:08.128524
books_toscrape,Frankenstein,38.0,Default,Two,In stock (1 available),2025-09-24T12:56:11.039455
books_toscrape,Forever Rockers (The Rocker #12),28.8,Music,Three,In stock (1 available),2025-09-24T12:56:11.847470
books_toscrape,Fighting Fate (Fighting #6),39.24,Romance,Three,In stock (1 available),2025-09-24T12:56:12.658845
books_toscrape,Emma,32.93,Classics,Two,In stock (1 available),2025-09-24T12:56:13.459763
books_toscrape,"Eat, Pray, Love",51.32,Nonfiction,Three,In stock (1 available),2025-09-24T12:56:14.257457
books_toscrape,Deep Under (Walker Security #1),47.09,Romance,Five,In stock (1 available),2025-09-24T12:56:15.058900
books_toscrape,Choosing Our Religion: The Spiritual Lives of America's Nones,28.42,Religion,Four,In stock (1 available),2025-09-24T12:56:15.869565
books_toscrape,Charlie and the Chocolate Factory (Charlie Bucket #1),22.85,Childrens,Three,In stock (1 available),2025-09-24T12:56:16.678298
books_toscrape,Charity's Cross (Charles Towne Belles #4),41.24,Romance,One,In stock (1 available),2025-09-24T12:56:17.542885
books_toscrape,Bright Lines,39.07,Fiction,Five,In stock (1 available),2025-09-24T12:56:18.413836
books_toscrape,Bridget Jones's Diary (Bridget Jones #1),29.82,Womens Fiction,One,In stock (1 available),2025-09-24T12:56:19.277965
books_toscrape,Bounty (Colorado Mountain #7),37.26,Romance,Four,In stock (1 available),2025-09-24T12:56:20.106012
books_toscrape,Blood Defense (Samantha Brinkman #1),20.3,Mystery,Three,In stock (1 available),2025-09-24T12:56:20.929208
books_toscrape,"Bleach, Vol. 1: Strawberry and the Soul Reapers (Bleach #1)",34.65,Sequential Art,Five,In stock (1 available),2025-09-24T12:56:21.741348
books_toscrape,Beyond Good and Evil,43.38,Philosophy,One,In stock (1 available),2025-09-24T12:56:22.579698
books_toscrape,Alice in Wonderland (Alice's Adventures in Wonderland #1),55.53,Classics,One,In stock (1 available),2025-09-24T12:56:23.371928
books_toscrape,"Ajin: Demi-Human, Volume 1 (Ajin: Demi-Human #1)",57.06,Sequential Art,Four,In stock (1 available),2025-09-24T12:56:24.184786
books_toscrape,A Spy's Devotion (The Regency Spies of London #1),16.97,Historical Fiction,Five,In stock (1 available),2025-09-24T12:56:24.988811
books_toscrape,1st to Die (Women's Murder Club #1),53.98,Mystery,One,In stock (1 available),2025-09-24T12:56:25.781552
books_toscrape,"1,000 Places to See Before You Die",26.08,Travel,Five,In stock (1 available),2025-09-24T12:56:26.596493
