source,title,price,category,rating,availability,scraped_at,title_clean,availability_standardized,price_category,rating_category
books_toscrape,The Power of Now: A Guide to Spiritual Enlightenment,43.54,Nonfiction,2,In stock (15 available),2025-09-24 12:42:41.470322,the power of now a guide to spiritual enlightenment,In Stock,Mid-range,Poor
books_toscrape,The Omnivore's Dilemma: A Natural History of Four Meals,38.21,Nonfiction,2,In stock (15 available),2025-09-24 12:42:42.305432,the omnivores dilemma a natural history of four meals,In Stock,Mid-range,Poor
books_toscrape,The Nerdy Nummies Cookbook: Sweet Treats for the Geek in All of Us,37.34,Food and Drink,5,In stock (15 available),2025-09-24 12:42:43.117005,the nerdy nummies cookbook sweet treats for the geek in all of us,In Stock,Mid-range,Excellent
books_toscrape,The Murder of Roger Ackroyd (Hercule Poirot #4),44.1,Mystery,4,In stock (15 available),2025-09-24 12:42:43.910873,the murder of roger ackroyd hercule poirot 4,In Stock,Mid-range,Good
books_toscrape,The Mistake (Off-Campus #2),43.29,New Adult,3,In stock (15 available),2025-09-24 12:42:44.725478,the mistake offcampus 2,In Stock,Mid-range,Average
books_toscrape,The Matchmaker's Playbook (Wingmen Inc. #1),55.85,New Adult,1,In stock (15 available),2025-09-24 12:42:45.519610,the matchmakers playbook wingmen inc. 1,In Stock,Premium,Very Poor
books_toscrape,The Love and Lemons Cookbook: An Apple-to-Zucchini Celebration of Impromptu Cooking,37.6,Food and Drink,2,In stock (15 available),2025-09-24 12:42:46.321229,the love and lemons cookbook an appletozucchini celebration of impromptu cooking,In Stock,Mid-range,Poor
books_toscrape,The Long Shadow of Small Ghosts: Murder and Memory in an American City,10.97,Crime,1,In stock (15 available),2025-09-24 12:42:47.111235,the long shadow of small ghosts murder and memory in an american city,In Stock,Affordable,Very Poor
books_toscrape,The Kite Runner,41.82,Default,4,In stock (15 available),2025-09-24 12:42:47.919571,the kite runner,In Stock,Mid-range,Good
books_toscrape,The House by the Lake,36.95,Historical Fiction,1,In stock (15 available),2025-09-24 12:42:48.727584,the house by the lake,In Stock,Mid-range,Very Poor
books_toscrape,The Glittering Court (The Glittering Court #1),44.28,Fantasy,1,In stock (15 available),2025-09-24 12:42:50.542697,the glittering court the glittering court 1,In Stock,Mid-range,Very Poor
books_toscrape,The Girl on the Train,55.02,Default,2,In stock (15 available),2025-09-24 12:42:51.387831,the girl on the train,In Stock,Premium,Poor
books_toscrape,The Genius of Birds,17.24,Nonfiction,1,In stock (15 available),2025-09-24 12:42:52.255157,the genius of birds,In Stock,Affordable,Very Poor
books_toscrape,The Emerald Mystery,23.15,Default,2,In stock (15 available),2025-09-24 12:42:53.183999,the emerald mystery,In Stock,Affordable,Poor
books_toscrape,The Cookies & Cups Cookbook: 125+ sweet & savory recipes reminding you to Always Eat Dessert First,41.25,Food and Drink,1,In stock (15 available),2025-09-24 12:42:54.003456,the cookies cups cookbook 125 sweet savory recipes reminding you to always eat dessert first,In Stock,Mid-range,Very Poor
books_toscrape,The Bridge to Consciousness: I'm Writing the Bridge Between Science and Our Old and New Beliefs.,32.0,Default,3,In stock (15 available),2025-09-24 12:42:57.114534,the bridge to consciousness im writing the bridge between science and our old and new beliefs.,In Stock,Mid-range,Average
books_toscrape,The Artist's Way: A Spiritual Path to Higher Creativity,38.49,Nonfiction,5,In stock (15 available),2025-09-24 12:42:57.981540,the artists way a spiritual path to higher creativity,In Stock,Mid-range,Excellent
books_toscrape,The Art of War,33.34,Default,5,In stock (15 available),2025-09-24 12:42:58.785076,the art of war,In Stock,Mid-range,Excellent
books_toscrape,The Argonauts,10.93,Autobiography,2,In stock (15 available),2025-09-24 12:42:59.588926,the argonauts,In Stock,Affordable,Poor
books_toscrape,The 10% Entrepreneur: Live Your Startup Dream Without Quitting Your Day Job,27.55,Business,3,In stock (15 available),2025-09-24 12:43:00.399264,the 10 entrepreneur live your startup dream without quitting your day job,In Stock,Mid-range,Average
books_toscrape,Suddenly in Love (Lake Haven #1),55.99,Romance,2,In stock (15 available),2025-09-24 12:43:01.189718,suddenly in love lake haven 1,In Stock,Premium,Poor
books_toscrape,Something More Than This,16.24,Romance,4,In stock (15 available),2025-09-24 12:43:01.993446,something more than this,In Stock,Affordable,Good
books_toscrape,Soft Apocalypse,26.12,Science Fiction,2,In stock (15 available),2025-09-24 12:43:02.806348,soft apocalypse,In Stock,Mid-range,Poor
books_toscrape,So You've Been Publicly Shamed,12.23,Nonfiction,2,In stock (15 available),2025-09-24 12:43:03.626979,so youve been publicly shamed,In Stock,Affordable,Poor
books_toscrape,Shoe Dog: A Memoir by the Creator of NIKE,23.99,Business,2,In stock (15 available),2025-09-24 12:43:04.527423,shoe dog a memoir by the creator of nike,In Stock,Affordable,Poor
books_toscrape,"Shobu Samurai, Project Aryoku (#3)",29.06,Add a comment,3,In stock (15 available),2025-09-24 12:43:05.433774,"shobu samurai, project aryoku 3",In Stock,Mid-range,Average
books_toscrape,Secrets and Lace (Fatal Hearts #1),20.27,Default,1,In stock (15 available),2025-09-24 12:43:06.234088,secrets and lace fatal hearts 1,In Stock,Affordable,Very Poor
books_toscrape,Scarlett Epstein Hates It Here,43.55,Young Adult,5,In stock (15 available),2025-09-24 12:43:07.123868,scarlett epstein hates it here,In Stock,Mid-range,Excellent
books_toscrape,Romero and Juliet: A Tragic Tale of Love and Zombies,36.94,Default,1,In stock (15 available),2025-09-24 12:43:07.947297,romero and juliet a tragic tale of love and zombies,In Stock,Mid-range,Very Poor
books_toscrape,Redeeming Love,20.47,Christian Fiction,5,In stock (15 available),2025-09-24 12:43:08.743265,redeeming love,In Stock,Affordable,Excellent
books_toscrape,Poses for Artists Volume 1 - Dynamic and Sitting Poses: An Essential Reference for Figure Drawing and the Human Form,41.06,Default,1,In stock (15 available),2025-09-24 12:43:09.547803,poses for artists volume 1 dynamic and sitting poses an essential reference for figure drawing and the human form,In Stock,Mid-range,Very Poor
books_toscrape,Poems That Make Grown Women Cry,14.19,Poetry,4,In stock (15 available),2025-09-24 12:43:10.363734,poems that make grown women cry,In Stock,Affordable,Good
books_toscrape,"Nightingale, Sing",38.28,Young Adult,1,In stock (15 available),2025-09-24 12:43:11.178009,"nightingale, sing",In Stock,Mid-range,Very Poor
books_toscrape,Night Sky with Exit Wounds,41.05,Poetry,1,In stock (15 available),2025-09-24 12:43:11.970966,night sky with exit wounds,In Stock,Mid-range,Very Poor
books_toscrape,Mrs. Houdini,30.25,Historical Fiction,5,In stock (15 available),2025-09-24 12:43:12.768006,mrs. houdini,In Stock,Mid-range,Excellent
books_toscrape,Modern Romance,28.26,Add a comment,5,In stock (15 available),2025-09-24 12:43:17.740248,modern romance,In Stock,Mid-range,Excellent
books_toscrape,Miss Peregrine’s Home for Peculiar Children (Miss Peregrine’s Peculiar Children #1),10.76,Default,1,In stock (15 available),2025-09-24 12:43:18.547219,miss peregrines home for peculiar children miss peregrines peculiar children 1,In Stock,Affordable,Very Poor
books_toscrape,Louisa: The Extraordinary Life of Mrs. Adams,16.85,Biography,2,In stock (15 available),2025-09-24 12:43:19.352855,louisa the extraordinary life of mrs. adams,In Stock,Affordable,Poor
books_toscrape,Little Red,13.47,Childrens,3,In stock (15 available),2025-09-24 12:43:21.170446,little red,In Stock,Affordable,Average
books_toscrape,Library of Souls (Miss Peregrine’s Peculiar Children #3),48.56,Young Adult,5,In stock (15 available),2025-09-24 12:43:21.991925,library of souls miss peregrines peculiar children 3,In Stock,Mid-range,Excellent
books_toscrape,Large Print Heart of the Pride,19.15,Default,2,In stock (15 available),2025-09-24 12:43:22.800394,large print heart of the pride,In Stock,Affordable,Poor
books_toscrape,I Had a Nice Time And Other Lies...: How to find love & sh*t like that,57.36,Womens Fiction,4,In stock (15 available),2025-09-24 12:43:23.584264,i had a nice time and other lies... how to find love sht like that,In Stock,Premium,Good
books_toscrape,Hollow City (Miss Peregrine’s Peculiar Children #2),42.98,Fantasy,1,In stock (15 available),2025-09-24 12:43:24.381591,hollow city miss peregrines peculiar children 2,In Stock,Mid-range,Very Poor
books_toscrape,Grumbles,22.16,Default,2,In stock (15 available),2025-09-24 12:43:25.176116,grumbles,In Stock,Affordable,Poor
books_toscrape,Full Moon over Noah’s Ark: An Odyssey to Mount Ararat and Beyond,49.43,Travel,4,In stock (15 available),2025-09-24 12:43:25.976183,full moon over noahs ark an odyssey to mount ararat and beyond,In Stock,Mid-range,Good
books_toscrape,Frostbite (Vampire Academy #2),29.99,Young Adult,5,In stock (15 available),2025-09-24 12:43:26.785440,frostbite vampire academy 2,In Stock,Mid-range,Excellent
books_toscrape,Follow You Home,21.36,Horror,1,In stock (15 available),2025-09-24 12:43:27.595248,follow you home,In Stock,Affordable,Very Poor
books_toscrape,First Steps for New Christians (Print Edition),29.0,Default,1,In stock (15 available),2025-09-24 12:43:28.399225,first steps for new christians print edition,In Stock,Mid-range,Very Poor
books_toscrape,Finders Keepers (Bill Hodges Trilogy #2),53.53,Fiction,5,In stock (15 available),2025-09-24 12:43:29.297490,finders keepers bill hodges trilogy 2,In Stock,Premium,Excellent
books_toscrape,"Fables, Vol. 1: Legends in Exile (Fables #1)",41.62,Sequential Art,4,In stock (15 available),2025-09-24 12:43:30.154597,"fables, vol. 1 legends in exile fables 1",In Stock,Mid-range,Good
books_toscrape,Eureka Trivia 6.0,54.59,Default,4,In stock (15 available),2025-09-24 12:43:30.985047,eureka trivia 6.0,In Stock,Premium,Good
books_toscrape,Drive: The Surprising Truth About What Motivates Us,34.95,Default,4,In stock (15 available),2025-09-24 12:43:31.928774,drive the surprising truth about what motivates us,In Stock,Mid-range,Good
books_toscrape,Done Rubbed Out (Reightman & Bailey #1),37.72,Default,5,In stock (15 available),2025-09-24 12:43:32.761481,done rubbed out reightman bailey 1,In Stock,Mid-range,Excellent
books_toscrape,Doing It Over (Most Likely To #1),35.61,Romance,3,In stock (15 available),2025-09-24 12:43:33.595150,doing it over most likely to 1,In Stock,Mid-range,Average
books_toscrape,"Deliciously Ella Every Day: Quick and Easy Recipes for Gluten-Free Snacks, Packed Lunches, and Simple Meals",42.16,Food and Drink,3,In stock (15 available),2025-09-24 12:43:34.401979,"deliciously ella every day quick and easy recipes for glutenfree snacks, packed lunches, and simple meals",In Stock,Mid-range,Average
books_toscrape,Dark Notes,19.19,Erotica,5,In stock (15 available),2025-09-24 12:43:37.459665,dark notes,In Stock,Affordable,Excellent
books_toscrape,"Daring Greatly: How the Courage to Be Vulnerable Transforms the Way We Live, Love, Parent, and Lead",19.43,Nonfiction,3,In stock (15 available),2025-09-24 12:43:38.287152,"daring greatly how the courage to be vulnerable transforms the way we live, love, parent, and lead",In Stock,Affordable,Average
books_toscrape,Close to You,49.46,Christian Fiction,4,In stock (15 available),2025-09-24 12:43:39.083275,close to you,In Stock,Mid-range,Good
books_toscrape,Chasing Heaven: What Dying Taught Me About Living,37.8,Spirituality,2,In stock (15 available),2025-09-24 12:43:41.560911,chasing heaven what dying taught me about living,In Stock,Mid-range,Poor
books_toscrape,Big Magic: Creative Living Beyond Fear,30.8,Nonfiction,3,In stock (15 available),2025-09-24 12:43:42.505389,big magic creative living beyond fear,In Stock,Mid-range,Average
books_toscrape,Becoming Wise: An Inquiry into the Mystery and Art of Living,27.43,Nonfiction,2,In stock (15 available),2025-09-24 12:43:43.322807,becoming wise an inquiry into the mystery and art of living,In Stock,Mid-range,Poor
books_toscrape,Beauty Restored (Riley Family Legacy Novellas #3),11.11,Default,2,In stock (15 available),2025-09-24 12:43:44.121061,beauty restored riley family legacy novellas 3,In Stock,Affordable,Poor
books_toscrape,Batman: The Long Halloween (Batman),36.5,Sequential Art,2,In stock (15 available),2025-09-24 12:43:44.922670,batman the long halloween batman,In Stock,Mid-range,Poor
books_toscrape,Batman: The Dark Knight Returns (Batman),15.38,Sequential Art,5,In stock (15 available),2025-09-24 12:43:45.732629,batman the dark knight returns batman,In Stock,Affordable,Excellent
books_toscrape,Ayumi's Violin,15.48,Default,2,In stock (15 available),2025-09-24 12:43:46.548113,ayumis violin,In Stock,Affordable,Poor
books_toscrape,Anonymous,46.82,Default,4,In stock (15 available),2025-09-24 12:43:47.367069,anonymous,In Stock,Mid-range,Good
books_toscrape,Amy Meets the Saints and Sages,18.46,Default,3,In stock (15 available),2025-09-24 12:43:48.175749,amy meets the saints and sages,In Stock,Affordable,Average
books_toscrape,Amid the Chaos,36.58,Cultural,1,In stock (15 available),2025-09-24 12:43:49.088937,amid the chaos,In Stock,Mid-range,Very Poor
books_toscrape,Amatus,50.54,Default,5,In stock (15 available),2025-09-24 12:43:49.898370,amatus,In Stock,Premium,Excellent
books_toscrape,Agnostic: A Spirited Manifesto,12.51,Nonfiction,5,In stock (15 available),2025-09-24 12:43:50.690424,agnostic a spirited manifesto,In Stock,Affordable,Excellent
books_toscrape,Zealot: The Life and Times of Jesus of Nazareth,24.7,History,3,In stock (14 available),2025-09-24 12:43:51.502446,zealot the life and times of jesus of nazareth,In Stock,Affordable,Average
books_toscrape,You (You #1),43.61,Thriller,5,In stock (14 available),2025-09-24 12:43:52.318557,you you 1,In Stock,Mid-range,Excellent
books_toscrape,"Wonder Woman: Earth One, Volume One (Wonder Woman: Earth One #1)",37.34,Sequential Art,4,In stock (14 available),2025-09-24 12:43:53.122551,"wonder woman earth one, volume one wonder woman earth one 1",In Stock,Mid-range,Good
books_toscrape,Wild Swans,14.36,Young Adult,2,In stock (14 available),2025-09-24 12:43:53.923519,wild swans,In Stock,Affordable,Poor
books_toscrape,Why the Right Went Wrong: Conservatism--From Goldwater to the Tea Party and Beyond,52.65,Politics,4,In stock (14 available),2025-09-24 12:43:54.749104,why the right went wrong conservatismfrom goldwater to the tea party and beyond,In Stock,Premium,Good
books_toscrape,Whole Lotta Creativity Going On: 60 Fun and Unusual Exercises to Awaken and Strengthen Your Creativity,38.2,Nonfiction,4,In stock (14 available),2025-09-24 12:43:57.798656,whole lotta creativity going on 60 fun and unusual exercises to awaken and strengthen your creativity,In Stock,Mid-range,Good
books_toscrape,What's It Like in Space?: Stories from Astronauts Who've Been There,19.6,Nonfiction,2,In stock (14 available),2025-09-24 12:43:58.584802,whats it like in space? stories from astronauts whove been there,In Stock,Affordable,Poor
books_toscrape,"We Are Robin, Vol. 1: The Vigilante Business (We Are Robin #1)",53.9,Sequential Art,1,In stock (14 available),2025-09-24 12:43:59.391381,"we are robin, vol. 1 the vigilante business we are robin 1",In Stock,Premium,Very Poor
books_toscrape,Walt Disney's Alice in Wonderland,12.96,Childrens,5,In stock (14 available),2025-09-24 12:44:00.230801,walt disneys alice in wonderland,In Stock,Affordable,Excellent
